taxonid_iucn,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason
153834371,Eugenia tulanan,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,Merr.,2021,2020-11-30,EN,"B2ab(i,ii,iii)",Decreasing,False,False,True,Energy Development Corporation (EDC) ,"Umali, A., Malabrigo, P., Eduarte, G., Tobias, A.B., Divina, A., Magbuo, J.M. & Barstow, M.",20,124630.897,400,,,,,,,
104178774,Eugenia urschiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,H.Perrier,2021,2017-01-17,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Rabarimanarivo, M.","Manjato, N., Rakotoarinivo, M., Randrianizahana , H. & Razafindramanana, J.",45,92.1325,1139,962,,,,,True,Plant growth form was corrected to include tree.
32650,Eugenia uxpanapensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,P.E. Sanchez &amp; L.M. Ortega,1998,1998-01-01,EN,"A1c, B1+2c",,False,False,True,World Conservation Monitoring Centre,,,,,,,,,,,
191146350,Eugenia valsuganana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,Sobral,2021,2018-12-11,EN,"B1ab(i,iii)",Decreasing,False,False,True,"Fernandez, E., Verdi, M., Martinelli, G. & Giaretta, A.","da Rosa, P.",16,151,,,,,,,,
153320764,Eugenia variareolata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,McVaugh,2020,2019-02-28,EN,B1ab(iii),Decreasing,False,False,True,"Lopez-Gallego, C. & Morales M, P.A.","Beech, E.",16,1493,900,400,,,,,,
137694966,Eugenia viguieriana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,H.Perrier,2020,2020-06-17,EN,B2ab(iii),Decreasing,False,False,True,"Faranirina, L.","Letsara, R. & Rakotonasolo, F.",12-500,39434,1200,720,,,,,,
35248,Eugenia virotii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,Guillaumin,2020,2015-09-10,EN,"A4c; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Tanguy, V., Veillon, J.-M., Amice, R., Barrière, R., Fleurot, D., Gailhbaud, P., Garnier, D. & Suprin, B.","Vandrot, H.",20,170,400,20,,,,,,
137694989,Eugenia williamsiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,N.Snow,2020,2020-04-09,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Faranirina, L.","Rakotonasolo, F., Letsara, R. & Razanatsoa, J.",12,12,300,200,,,,,,
104179326,Eugenia wilsoniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,N. Snow,2019,2017-01-11,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Faranirina, L. & Ravololomanana, N.","Razafindramanana, J., Schatz, G.E., Randrianizahana , H., Ratovoson, F., Rakotoarinivo, M. & Manjato, N.",36.39,36.39,1103,944,,,,,,
137584347,Eugenia yangambensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,,Amshoff,2021,2020-01-24,EN,"B2ab(ii,iii,iv,v)",Decreasing,False,False,True,"Ikabanga, D.U., Simo-Droissart, M. & Tack, W.","Stévart, T. & Gereau, R.E.",8,,450,375,,,,,,
8187,Eulamprus leuraensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Eulamprus,Blue Mountain Water Skink,"Wells &amp; Wellington, 1984",2018,2017-06-13,EN,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)",Decreasing,False,True,True,"Shea, G., Cogger, H. & Greenlees, M.","Bowles, P.",40,1190,1100,900,,,,,,
8189,Eulamprus tympanum ssp. marnieae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Eulamprus,,"(Lönnberg &amp; Andersson, 1915)",1996,1996-08-01,EN,B1+2c,,False,False,True,Australasian Reptile & Amphibian Specialist Group,,,,,,,,,,,
8206,Eulemur collaris,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,Collared Brown Lemur,"(É. Geoffroy, 1812)",2020,2018-08-28,EN,A2cd+3cd+4cd,Decreasing,False,False,True,"Donati, G., Balestri, M., Campera, M., Hyde Roberts, S., Račevska, E., Ramanamanjato, J.-B. & Ravoahangy, A.","Reuter, K.E.",,16177,1875,0,,,,,,
8199,Eulemur coronatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,Crowned Lemur,"(Gray, 1842)",2020,2018-05-09,EN,A3cd,Decreasing,False,False,True,"Reuter, K.E., Eppley, T.M., Hending, D., Pacifici, M., Semel, B. & Zaonarivelo, J.","Mittermeier, R.A.",,12953,1400,0,,,,,True,"The Reviewer name has been corrected from ""Reuter, K.E."" to ""Mittermeier, R.A.""."
8212,Eulemur macaco,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,Black Lemur,"(Linnaeus, 1766)",2020,2018-05-07,EN,A4acd,Decreasing,False,False,True,"Andriantsimanarilafy, R.R., Borgerson, C., Clarke, T., Colquhoun, I.C., Cotton, A., Donati, G., Eppley, T.M., Heriniaina, R., Irwin, M., Johnson, S., Mittermeier, R.A., Patel, E., Ralainasolo, F.B., Randrianasolo, H., Randriatahina, G., Ratsimbazafy, J., Ravaloharimanitra, M., Razafindramanana, J., Schwitzer, C., Stone, E., Volampeno, S. & Wright, P.","Reuter, K.E.",,11732,1600,0,,,,,True,"The names of the Assessors have been corrected to remove ""Reuter, K.E."" as she was the Reviewer and not an Assessor."
8210,Eulemur sanfordi,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,Sanford's Brown Lemur,"(Archbold, 1932)",2020,2018-05-09,EN,A3cd+4cd,Decreasing,False,False,True,"Chikhi, L., Le Pors, B., Louis, E.E., Mittermeier, R.A., Ralainasolo, F.B., Ralison, J., Randrianambinina, B., Randriatahina, G., Rasamimananana, H., Rasoloharijaona, S., Ratelolahy, F., Ratsimbazafy, J., Volampeno, S. & Zaonarivelo, J.","Reuter, K.E.",,5952,1400,,,,,,True,"The names of the Assessors have been corrected to remove ""Reuter, K.E."" as she was the Reviewer and not an Assessor."
39938,Eulophia coddii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Eulophia,,A.V.Hall,2003,2003-04-30,EN,"B2ab(ii,iii,iv,v)",Decreasing,False,False,True,"Pfab, M.F. (Gauteng Nature Conservation) & Victor, J. (National Botanical Institute)","Golding, J. & Hilton-Taylor, C. (Southern African Plant Red List Authority)",,,,,,,,,,
44393251,Eulophia fernandeziana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Eulophia,,Geerinck,2013,2008-09-18,EN,B1ab(iii),Unknown,False,False,True,"Contu, S.","Rankou, H.",,3957,1450,850,,,,,,
64594075,Eulophia filifolia,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Eulophia,,Bosser & Morat,2018,2017-12-18,EN,"B2ab(i,ii,iii)",Decreasing,False,False,True,"Rajaovelona, L.R.","Razafindrahaja, V. & Ravololomanana, N.",90,33070,500,400,,,,,,
46670,Eulophia taiwanensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Eulophia,,Hayata,2004,2004-04-30,EN,A4c,,False,False,True,China Plant Specialist Group,"Qin, Hai-Ning, Kohorn, L. (China Plants Red List Authority) & Cribb, P.J., Wood, J. (Orchid Red List Authority)",,,,,,,,,,
143743760,Eumachia damasiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Eumachia,,"(Sohmer) Barrabé, C.M.Taylor &amp; Razafim.",2020,2020-05-13,EN,B2ab(iii),Decreasing,False,False,True,"Jimbo, T.","Barstow, M.",28-500,64480.750,500,,,,,,,
143744810,Eumachia novohiberiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Eumachia,,"(Sohmer) Barrabé, C.M.Taylor &amp; Razafim.",2020,2020-07-29,EN,B2ab(iii),Unknown,False,False,True,"Jimbo, T.","Barstow, M.",24-500,7030,320,100,,,,,,
149339043,Eumachia paupertina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Eumachia,gaspadillo,(Standl. &amp; Steyerm.) Delprete &amp; J.H.Kirkbr.,2021,2020-06-02,EN,B2ab(iii),Decreasing,False,False,True,"Avendaño, N., Espinoza Flores, Y., Fernández, A., Gallardo, A., García, M., Gonto, R., Hokche, O. & Limonggi, T.","García Rawlins, A.",12,86194.28,600,140,,,,,,
143744872,Eumachia saidoriensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Eumachia,,"(Sohmer) Barrabé, C.M.Taylor &amp; Razafim.",2020,2020-04-30,EN,B1ab(iii)+2ab(iii),Stable,False,False,True,"Jimbo, T.","Barstow, M.",12-500,339.771,400,,,,,,,
149163297,Eumerus canariensis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Báez, 1982",2021,2019-10-21,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Miličić, M. & Grković, A.","De Groot, M & Eggert, F.",24,382,453,200,,,,,,
149163287,Eumerus claripennis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Coe, 1957",2021,2019-11-08,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Grković, A.","De Groot, M & Eggert, F.",28,2065,1200,0,,,,,,
149165508,Eumerus dubius,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Báez, 1982",2021,2020-03-09,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Grković, A.","Hayat, R. & Eggert, F.",8,8-12,,,,,,,,
149163227,Eumerus gibbosus,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"van Steenis, Hauser &amp; van Zuijen, 2017",2021,2020-03-23,EN,B2ab(iii),Unknown,False,False,True,"Grković, A.","Hayat, R. & Eggert, F.",12,365586,,,,,,,,
149170436,Eumerus karyates,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Chroni, Grković and Vujić, 2018",2021,2019-11-14,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Miličić, M. & Grković, A.","De Groot, M & Eggert, F.",8,20,1200,900,,,,,,
149169828,Eumerus longicornis,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Loew, 1855",2021,2019-12-02,EN,B2ab(iii),Unknown,False,False,True,"Grković, A.","Popov, S. & Eggert, F.",28-30,543000,600,200,,,,,,
149170224,Eumerus montanum,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Grković, Radenković &amp; Vujić, 2017",2021,2019-10-29,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Grković, A.","De Groot, M & Eggert, F.",16,1585,1500,900,,,,,,
149170245,Eumerus niehuisi,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Doczkal, 1996",2021,2019-10-29,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Miličić, M. & Grković, A.","De Groot, M & Eggert, F.",12,1274,20,0,,,,,,
149169625,Eumerus phaeacus,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Loew, 1848",2021,2019-11-13,EN,B2ab(iii),Unknown,False,False,True,"Grković, A.","Hayat, R. & Eggert, F.",32,53900,,,,,,,,
149169580,Eumerus purpurariae,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Baez, 1982",2021,2020-04-01,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Grković, A.","Hayat, R. & Eggert, F.",16,250,,,,,,,,
149167049,Eumerus rubrum,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Grković &amp; Vujić, 2017",2021,2020-04-02,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Miličić, M. & Grković, A.","De Groot, M & Eggert, F.",12,605,1695,836,,,,,,
149169489,Eumerus santosabreui,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Báez, 1982",2021,2020-04-06,EN,B2ab(iii),Unknown,False,False,True,"Grković, A.","Popov, S. & Eggert, F.",16-40,20000-25000,,,,,,,,
149169360,Eumerus torsicus,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Grković &amp; Vujić, 2015",2021,2019-11-05,EN,B2ab(iii),Unknown,False,False,True,"Miličić, M. & Grković, A.","De Groot, M & Eggert, F.",28,10178,1922,27,,,,,,
149166942,Eumerus vandenberghei,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eumerus,,"Doczkal, 1996",2021,2020-04-10,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Grković, A.","Popov, S. & Eggert, F.",20,4163,,,,,,,,
17367725,Eumetopias jubatus ssp. jubatus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Eumetopias,Western Steller Sea Lion,"(Schreber, 1776)",2016,2015-11-23,EN,A2a,Increasing,True,False,True,"Gelatt, T. & Sweeney, K.","Lowry, L.",5938188,9179245,5,,,427,,,,
8264,Euonyma curtissima,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,SUBULINIDAE,Euonyma,,Verdcourt,1996,1996-08-01,EN,B1+2ac,,False,False,True,"Tattersfield, P.",,,,,,,,,,,
32857,Euonymus assamicus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Blakelock,1998,1998-01-01,EN,B1+2c,,False,False,True,World Conservation Monitoring Centre,,,,,,,,,,,
126299907,Euonymus corymbosus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Sprague &amp; Bullock,2020,2020-01-30,EN,"B2ab(ii,iii,v); C1",Decreasing,False,False,True,"Fuentes, A.C.D., Martínez Salas, E. & Samain, M.-S.","Oldfield, S.",28-500,,2470,2360,,,,,,
137494660,Euonymus elaeodendroides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Loes.,2020,2020-02-26,EN,"B2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Razafiniary, V.","Letsara, R., Rakotonasolo, A.R., Razafindrahaja, V., Razanatsoa, J. & Rakotonasolo, F.",16-500,121456,1520,10,,,,,,
126300003,Euonymus mexicanus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Benth.,2020,2020-01-30,EN,A2ac; C1,Increasing,False,False,True,"Fuentes, A.C.D., Martínez Salas, E. & Samain, M.-S.","Oldfield, S.",,,2500,1900,,,,,,
31178,Euonymus paniculatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Wight ex M. Lawson,1998,1998-01-01,EN,B1+2c,,False,False,True,World Conservation Monitoring Centre,,,,,,,,,,,
31179,Euonymus serratifolius,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Beddome,1998,1998-01-01,EN,B1+2c,,False,False,True,World Conservation Monitoring Centre,,,,,,,,,,,
32546,Euonymus thwaitesii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Euonymus,,Lawson,1998,1998-01-01,EN,B1+2c,,False,False,True,World Conservation Monitoring Centre,,,,,,,,,,,
40002,Euoticus pallidus ssp. pallidus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Euoticus,Bioko Needle-clawed Galago,"(Gray, 1863)",2020,2016-10-24,EN,"B1ab(ii,iii,v)",Decreasing,False,False,True,"Cronin, D.T. & Butynski, T.M.","Williamson, E.A.",,2240,1600,0,,,,,,
149171568,Eupeodes vandergooti,ANIMALIA,ARTHROPODA,INSECTA,DIPTERA,SYRPHIDAE,Eupeodes,,"(Dušek &amp; Láska, 1973)",2021,2020-03-27,EN,"B1ab(iii,iv)+2ab(iii,iv)",Decreasing,False,False,True,"Mazanek, L., Ricarte Sabater, A.R., Vujić, A., Miličić, M. & Nedeljković, Z.","Bowles, P. & Hayat, R.",44,867,,,,,,,,
91293534,Eupera degorteri,ANIMALIA,MOLLUSCA,BIVALVIA,VENERIDA,SPHAERIIDAE,Eupera,,"(Kuiper, 1954)",2016,2016-06-10,EN,"B2ab(i,ii,iii,iv)",Unknown,False,True,False,"Van Damme, D.","Cumberlidge, N., Ranaivoson, C.H., Randrianasolo, H. & Rasamy, J.",500,,,,,,,,,
8269,Eupetaurus cinereus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Eupetaurus,Woolly Flying Squirrel,"Thomas, 1888",2021,2020-11-18,EN,C1,Decreasing,False,False,True,"Krishna, M. & Ferguson, A.","Kennerley, R.",,100353,4800,2400,,,,,,
173705199,Euphaea cyanopogon,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Euphaea,,"Hämäläinen, Kosterin &amp; Kompier, 2019",2021,2020-06-06,EN,"B1ab(ii,iii)",Decreasing,False,True,True,"Dow, R.A., Kompier, T. & Phan, Q.","Clausnitzer, V.",,242-2698,150,10,,,,,,
190785,Euphaea pahyapi,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,EUPHAEIDAE,Euphaea,,"Hämäläinen, 1985    ",2020,2018-03-03,EN,"B2ab(ii,iii)",Decreasing,False,True,True,"Dow, R.A.","Hämäläinen, M.",10-99,,100,0,,,,,True,"Correction of coded threats: logging and wood harvesting has unintentional effects on the species, rather than the species being intentionally used for this purpose."
22687635,Eupherusa cyanophrys,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Eupherusa,Oaxaca Hummingbird,"Rowley & Orr, 1964",2018,2018-08-07,EN,C2a(ii),Decreasing,False,False,True,BirdLife International,"Hermes, C.",2070,7400,2500,1300,,,,,,
45463340,Eupholidoptera astyla,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Eupholidoptera,Mount Ida Marbled Bush-cricket,"(Ramme, 1927)",2016,2015-04-06,EN,"B1ab(iii,v)",Decreasing,False,False,True,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Bushell, M., Cálix, M. & Nieto, A.",,407,1850,800,,,,,,
45463281,Eupholidoptera spinigera,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Eupholidoptera,Spiny Marbled Bush-cricket,"(Ramme, 1930)",2016,2015-04-10,EN,"B1ab(iii,v)+2ab(iii,v)",Unknown,False,False,True,"Willemse, L.P.M., Hochkirch, A., Heller, K.-G., Kati, V., Papapavlou, K. & Tzirkalli, E.","Bushell, M., Cálix, M. & Nieto, A.",284,355,,,,,,,,
37865,Euphorbia abdelkuri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Balf.f.,2004,2004-04-30,EN,"B2ab(ii,iii)",Unknown,False,False,True,"Miller, A.","Abuzinada, A.H. & AL-Eisawi, D.M.H. (Arabian Plants Red List Authority)",,,,,,,,,,
44277,Euphorbia alcicornis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Baker,2020,2020-04-22,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Unknown,False,False,True,"Razanajatovo, H.","Rabehevitra, A.D. & Rajaonah, M.T.",8,8,1600,1600,,,,,,
47348471,Euphorbia angustiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Pax,2013,2013-03-21,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",39.9,4052,1300,1300,,,,,,
44285,Euphorbia ankaranae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Leandri,2020,2018-10-08,EN,B1ab(iii)+2ab(iii),Decreasing,False,False,True,"Faranirina, L.","Rakotonasolo, F., Ralimanana, H., Rakotonirina, N. & Ramanantenasoa, N.",24,1830,250,10,,,,,True,Amended&#160;Plant Growth Forms&#160;to include tree.
44286,Euphorbia ankarensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Boiteau,2004,2004-04-30,EN,B1ab(iii)+2ab(iii),,False,False,True,"Haevermans, T.","Rajeriarison, C., Labat, J.N., Lowry, P. & Randrianjohany, E. (Madagascar Plants RLA)",,,,,,,,,,
200166,Euphorbia aristata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,Bearded Spurge,Schmalh.,2014,2006-02-26,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Litvinskaya, S.","Batsatsashvili, K.",10-100,500,,,,,,,,
33596,Euphorbia atrococca,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,A.Heller,2020,2020-03-29,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Nyberg, B., Rønsted, N. & Wood, K.","Walsh, S.",96,271,1183,260,,,,,,
47348605,Euphorbia bisglobosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Bruyns,2013,2013-03-21,EN,"B1ab(iii,v)+2ab(iii,v)",Unknown,False,False,True,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",29.9,62.7,2200,1950,,,,,,
44310,Euphorbia bongolavensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Rauh,2020,2018-10-04,EN,B2ab(iii),Decreasing,False,False,True,"Haevermans, T.","Jeannoda, V., Rakotoarinivo, M. & Rakouth, B.",8,,499,0,,,,,True,Tree was added to growth form.
44312,Euphorbia brachyphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Denis,2020,2004-04-30,EN,B2ab(iii),Unknown,False,False,True,"Haevermans, T.","Rajeriarison, C., Labat, J.N., Lowry, P. & Randrianjohany, E. (Madagascar Plants RLA)",,,,,,,,,True,Correction of coded threats: this species is threatened by gathering of terrestrial plants (intentional use) rather than hunting and trapping of terrestrial animals.
179951,Euphorbia bussei var. bussei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Pax,2020,2009-05-13,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Kabuye, C., Mwangoka, M., Ndangalasi, H., Kindeketa, W., Kalema, J., Minani, V., Kelbessa, E., Gereau, R.E., Luke, W.R.Q. & Malombe, I.","Shaw, K.",16-39.9424,3264.72,1000,350,,,,,,
44318,Euphorbia cedrorum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Rauh &amp; Hebding,2020,2019-10-09,EN,"B1ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Rakotoarisoa, S.E.","Rabarison, H., Letsara, R. & Razafindrahaja, V.",3388,4592,200,100,,,,,,
33599,Euphorbia celastroides var. hanapepensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Sherff,2020,2020-04-02,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",Decreasing,False,False,True,"Walsh, S., Nyberg, B. & Wood, K.","Rønsted, N.",72,379,1102,15,,,,,,
158457619,Euphorbia centunculoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Kunth,2020,2019-09-18,EN,"B2ab(ii,iii,iv)",Decreasing,False,False,True,"Oviedo, R., Becquer, E. & Freid, E.H.","Rodríguez Cala, D.",44,159489.3,5,2,,,,,,
103782467,Euphorbia clusiifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Hook. &amp; Arn.,2020,2018-06-22,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",Decreasing,False,False,True,"Keir, M.","Sporck-Koehler, M.",288,378,700,500,,,,,,
44322,Euphorbia croizatii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Leandri,2004,2004-04-30,EN,B1ab(iii)+2ab(iii),Unknown,False,False,True,"Haevermans, T.","Rajeriarison, C., Labat, J.N., Lowry, P. & Randrianjohany, E. (Madagascar Plants RLA)",,,,,,,,,,
44323,Euphorbia cylindrifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,Marn.-Lap. &amp; Rauh,2004,2004-04-30,EN,B1ab(iii)+2ab(iii),,False,False,True,"Haevermans, T.","Rajeriarison, C., Labat, J.N., Lowry, P. & Randrianjohany, E. (Madagascar Plants RLA)",,,,,,,,,,
44324,Euphorbia cylindrifolia subsp. cylindrifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,,,2004,2004-04-30,EN,B1ab(iii)+2ab(iii),,False,False,True,"Haevermans, T.","Rajeriarison, C., Labat, J.N., Lowry, P. & Randrianjohany, E. (Madagascar Plants RLA)",,,,,,,,,,
