year,assess_year,code,category,taxonid_iucn
2018,2018,CR,Critically Endangered,22696861
2016,2016,CR,Critically Endangered,22696861
2012,2012,CR,Critically Endangered,22696861
2010,2010,CR,Critically Endangered,22696861
2009,2009,CR,Critically Endangered,22696861
2008,2008,CR,Critically Endangered,22696861
2007,2007,CR,Critically Endangered,22696861
2005,2005,CR,Critically Endangered,22696861
2004,2004,EN,Endangered,22696861
2000,2000,EN,Endangered,22696861
1996,1996,VU,Vulnerable,22696861
1994,1994,VU,Vulnerable,22696861
1988,1988,LR/lc,Lower Risk/least concern,22696861
2021,2018,CR,Critically Endangered,40761
2000,2000,CR,Critically Endangered,40761
1996,1996,DD,Data Deficient,40761
2018,2018,CR,Critically Endangered,22692053
2016,2016,CR,Critically Endangered,22692053
2015,2015,CR,Critically Endangered,22692053
2014,2013,CR,Critically Endangered,22692053
2013,2013,CR,Critically Endangered,22692053
2012,2012,CR,Critically Endangered,22692053
2010,2010,CR,Critically Endangered,22692053
2009,2009,CR,Critically Endangered,22692053
2008,2008,CR,Critically Endangered,22692053
2007,2007,CR,Critically Endangered,22692053
2006,2006,CR,Critically Endangered,22692053
2004,2004,CR,Critically Endangered,22692053
2000,2000,CR,Critically Endangered,22692053
1996,1996,EN,Endangered,22692053
1994,1994,EN,Endangered,22692053
1988,1988,T,Threatened,22692053
2020,2020,CR,Critically Endangered,22721873
2018,2016,CR,Critically Endangered,22721873
2016,2016,CR,Critically Endangered,22721873
2012,2012,CR,Critically Endangered,22721873
2010,2010,CR,Critically Endangered,22721873
2009,2009,CR,Critically Endangered,22721873
2008,2008,CR,Critically Endangered,22721873
2004,2004,CR,Critically Endangered,22721873
2000,2000,CR,Critically Endangered,22721873
1996,1996,CR,Critically Endangered,22721873
1994,1994,CR,Critically Endangered,22721873
1988,1988,T,Threatened,22721873
2021,2020,CR,Critically Endangered,22710912
2018,2018,CR,Critically Endangered,22710912
2016,2016,CR,Critically Endangered,22710912
2015,2015,CR,Critically Endangered,22710912
2013,2013,CR,Critically Endangered,22710912
2012,2012,CR,Critically Endangered,22710912
2010,2010,CR,Critically Endangered,22710912
2009,2009,CR,Critically Endangered,22710912
2008,2008,CR,Critically Endangered,22710912
2006,2006,CR,Critically Endangered,22710912
2004,2004,CR,Critically Endangered,22710912
2000,2000,CR,Critically Endangered,22710912
1996,1996,CR,Critically Endangered,22710912
1994,1994,CR,Critically Endangered,22710912
1988,1988,T,Threatened,22710912
2015,2014,CR,Critically Endangered,61405
2006,2006,CR,Critically Endangered,61405
1996,1996,CR,Critically Endangered,11923
2006,2006,CR,Critically Endangered,11928
1996,1996,CR,Critically Endangered,11928
1994,1994,E,Endangered,11928
1990,1990,E,Endangered,11928
1988,1988,E,Endangered,11928
1986,1986,E,Endangered,11928
2020,2019,CR,Critically Endangered,134632
2008,2008,CR,Critically Endangered,134632
2020,2019,CR,Critically Endangered,134522
2008,2008,CR,Critically Endangered,134522
2021,2020,CR,Critically Endangered,125979703
2021,2020,CR,Critically Endangered,125979710
2021,2020,CR,Critically Endangered,125979756
2021,2020,CR,Critically Endangered,125979839
2021,2020,CR,Critically Endangered,177038422
2021,2020,CR,Critically Endangered,177038449
2021,2020,CR,Critically Endangered,125980030
2021,2020,CR,Critically Endangered,125980226
2021,2020,CR,Critically Endangered,125980547
2021,2020,CR,Critically Endangered,125981340
2021,2020,CR,Critically Endangered,125981966
2017,2016,CR,Critically Endangered,170872
2017,2016,CR,Critically Endangered,171111
2020,2019,CR,Critically Endangered,98562533
2018,2016,CR,Critically Endangered,22734628
2017,2016,CR,Critically Endangered,22734628
2016,2016,CR,Critically Endangered,22734628
2014,2014,CR,Critically Endangered,22734628
2012,2012,VU,Vulnerable,22734628
2008,2008,VU,Vulnerable,22734628
2007,2007,VU,Vulnerable,22734628
2004,2004,NR,Not Recognized,22734628
2000,2000,NR,Not Recognized,22734628
1994,1994,NR,Not Recognized,22734628
1988,1988,NR,Not Recognized,22734628
2016,2014,CR,Critically Endangered,50956547
2017,2014,CR,Critically Endangered,56051196
2017,2016,CR,Critically Endangered,169713
2016,2014,CR,Critically Endangered,169713
2017,2015,CR,Critically Endangered,11996
1996,1996,DD,Data Deficient,11996
1994,1994,R,Rare,11996
2016,2014,CR,Critically Endangered,56052426
2021,2014,CR,Critically Endangered,12006
2000,2000,VU,Vulnerable,12006
1996,1996,DD,Data Deficient,12006
1994,1994,K,Insufficiently Known,12006
2017,2015,CR,Critically Endangered,12008
1996,1996,DD,Data Deficient,12008
1994,1994,R,Rare,12008
2016,2014,CR,Critically Endangered,12009
1996,1996,VU,Vulnerable,12009
1994,1994,I,Indeterminate,12009
2014,2012,CR,Critically Endangered,196187
2021,2017,CR,Critically Endangered,176145
2011,2010,CR,Critically Endangered,176145
2018,2018,CR,Critically Endangered,22729457
2016,2016,CR,Critically Endangered,22729457
2015,2015,CR,Critically Endangered,22729457
2012,2012,EN,Endangered,22729457
2008,2008,EN,Endangered,22729457
2006,2006,EN,Endangered,22729457
2004,2004,EN,Endangered,22729457
2002,2002,EN,Endangered,22729457
2000,2000,NR,Not Recognized,22729457
1994,1994,NR,Not Recognized,22729457
1988,1988,NR,Not Recognized,22729457
2013,2013,CR,Critically Endangered,46534481
1996,1996,CR,Critically Endangered,12115
1996,1996,CR,Critically Endangered,12117
1996,1996,CR,Critically Endangered,12118
1996,1996,CR,Critically Endangered,12114
2017,2017,CR,Critically Endangered,12119
2008,2008,CR,Critically Endangered,12119
2007,2007,CR,Critically Endangered,12119
2006,2006,CR,Critically Endangered,12119
1996,1996,CR,Critically Endangered,12119
1994,1994,E,Endangered,12119
1990,1990,E,Endangered,12119
1988,1988,E,Endangered,12119
1986,1986,E,Endangered,12119
2019,2019,CR,Critically Endangered,145337758
2021,2018,CR,Critically Endangered,139557003
2021,2018,CR,Critically Endangered,186434
2021,2018,CR,Critically Endangered,186485
2020,2014,CR,Critically Endangered,58574
2004,2004,CR,Critically Endangered,58574
2020,2019,CR,Critically Endangered,58664
2004,2004,VU,Vulnerable,58664
2020,2014,CR,Critically Endangered,58702
2004,2004,CR,Critically Endangered,58702
2004,2004,CR,Critically Endangered,58714
2004,2004,CR,Critically Endangered,19180
2020,2019,CR,Critically Endangered,19182
2004,2004,CR,Critically Endangered,19182
1996,1996,EX,Extinct,19182
1994,1994,Ex?,Extinct?,19182
2004,2004,CR,Critically Endangered,41029
2002,2002,CR,Critically Endangered,41029
2004,2004,CR,Critically Endangered,12145
2002,2002,CR,Critically Endangered,12145
1996,1996,CR,Critically Endangered,12145
1996,1996,LR/lc,Lower Risk/least concern,12145
1994,1994,K,Insufficiently Known,12145
2004,2004,CR,Critically Endangered,12156
2002,2002,CR,Critically Endangered,12156
1996,1996,CR,Critically Endangered,12156
2008,2008,CR,Critically Endangered,136003
2004,2004,CR,Critically Endangered,12149
2002,2002,CR,Critically Endangered,12149
1996,1996,CR,Critically Endangered,12149
1994,1994,E,Endangered,12149
2004,2004,CR,Critically Endangered,12151
2002,2002,CR,Critically Endangered,12151
1996,1996,CR,Critically Endangered,12151
1994,1994,V,Vulnerable,12151
2004,2004,CR,Critically Endangered,12154
2002,2002,CR,Critically Endangered,12154
1996,1996,VU,Vulnerable,12154
1994,1994,E,Endangered,12154
2020,2020,CR,Critically Endangered,91005973
2020,2019,CR,Critically Endangered,148944177
2018,2018,CR,Critically Endangered,22687196
2016,2016,CR,Critically Endangered,22687196
2015,2015,CR,Critically Endangered,22687196
2013,2013,CR,Critically Endangered,22687196
2012,2012,CR,Critically Endangered,22687196
2009,2009,CR,Critically Endangered,22687196
2008,2008,CR,Critically Endangered,22687196
2004,2004,CR,Critically Endangered,22687196
2000,2000,CR,Critically Endangered,22687196
1996,1996,EN,Endangered,22687196
1994,1994,EN,Endangered,22687196
1988,1988,LR/lc,Lower Risk/least concern,22687196
2018,2018,CR,Critically Endangered,45354985
2016,2016,CR,Critically Endangered,45354985
2015,2014,CR,Critically Endangered,45354985
2014,2014,CR,Critically Endangered,45354985
2016,2016,CR,Critically Endangered,136619
2008,2008,EN,Endangered,136619
2018,2017,CR,Critically Endangered,65699557
2016,2016,CR,Critically Endangered,22720742
2015,2015,CR,Critically Endangered,22720742
2012,2012,CR,Critically Endangered,22720742
2011,2011,CR,Critically Endangered,22720742
2010,2010,CR,Critically Endangered,22720742
2009,2009,CR,Critically Endangered,22720742
2008,2008,EN,Endangered,22720742
2004,2004,EN,Endangered,22720742
2000,2000,EN,Endangered,22720742
1996,1996,EN,Endangered,22720742
1994,1994,EN,Endangered,22720742
1988,1988,T,Threatened,22720742
2021,2020,CR,Critically Endangered,181007989
2018,2018,CR,Critically Endangered,22720832
2016,2016,CR,Critically Endangered,22720832
2015,2015,CR,Critically Endangered,22720832
2012,2012,CR,Critically Endangered,22720832
2009,2009,CR,Critically Endangered,22720832
2008,2008,CR,Critically Endangered,22720832
2004,2004,EN,Endangered,22720832
2000,2000,EN,Endangered,22720832
1996,1996,EN,Endangered,22720832
1994,1994,EN,Endangered,22720832
1988,1988,LR/lc,Lower Risk/least concern,22720832
2018,2018,CR,Critically Endangered,103824084
2016,2016,CR,Critically Endangered,103824084
2021,2020,CR,Critically Endangered,12399
2015,2013,CR,Critically Endangered,12399
1996,1996,VU,Vulnerable,12399
2014,2013,CR,Critically Endangered,19383549
2019,2018,CR,Critically Endangered,12403
1996,1996,DD,Data Deficient,12403
2021,2021,CR,Critically Endangered,157856975
2012,2012,CR,Critically Endangered,16991111
2020,2012,CR,Critically Endangered,16991108
2012,2012,CR,Critically Endangered,16991108
2014,2012,CR,Critically Endangered,21460801
2009,2008,CR,Critically Endangered,61915
2006,2006,CR,Critically Endangered,61915
2009,2007,CR,Critically Endangered,169803
2019,2017,CR,Critically Endangered,66182333
2021,2019,CR,Critically Endangered,110211850
2011,2011,CR,Critically Endangered,172794
2012,2012,CR,Critically Endangered,14665363
2010,2009,CR,Critically Endangered,155695
2010,2009,CR,Critically Endangered,155471
2010,2009,CR,Critically Endangered,156144
2011,2011,CR,Critically Endangered,189411
2015,2015,CR,Critically Endangered,68986842
2020,2011,CR,Critically Endangered,195544
2012,2011,CR,Critically Endangered,195544
2021,2015,CR,Critically Endangered,47102814
2021,2015,CR,Critically Endangered,47102826
2021,2015,CR,Critically Endangered,47102845
2021,2015,CR,Critically Endangered,47102857
2016,2015,CR,Critically Endangered,47102869
2016,2015,CR,Critically Endangered,47102893
2016,2015,CR,Critically Endangered,47102881
2020,2015,CR,Critically Endangered,12556
2008,2008,CR,Critically Endangered,12556
2000,2000,EN,Endangered,12556
1996,1996,EN,Endangered,12556
1994,1994,I,Indeterminate,12556
2020,2015,CR,Critically Endangered,39794
2008,2008,CR,Critically Endangered,39794
2000,2000,CR,Critically Endangered,39794
2020,2015,CR,Critically Endangered,39800
2008,2008,EN,Endangered,39800
2000,2000,EN,Endangered,39800
2020,2018,CR,Critically Endangered,124929897
2017,2015,CR,Critically Endangered,170845
2013,2012,CR,Critically Endangered,197644
2013,2011,CR,Critically Endangered,197880
2013,2012,CR,Critically Endangered,198023
2013,2012,CR,Critically Endangered,198081
2021,2021,CR,Critically Endangered,22678576
2016,2016,EN,Endangered,22678576
2013,2013,EN,Endangered,22678576
2012,2012,EN,Endangered,22678576
2008,2008,EN,Endangered,22678576
2007,2007,EN,Endangered,22678576
2004,2004,EN,Endangered,22678576
2002,2002,EN,Endangered,22678576
2000,2000,VU,Vulnerable,22678576
1996,1996,VU,Vulnerable,22678576
1994,1994,VU,Vulnerable,22678576
1988,1988,T,Threatened,22678576
2019,2019,CR,Critically Endangered,196298
2021,2020,CR,Critically Endangered,177898441
2021,2020,CR,Critically Endangered,59738
2006,2006,CR,Critically Endangered,59738
2021,2020,CR,Critically Endangered,197102
2017,2017,CR,Critically Endangered,107604987
2021,2020,CR,Critically Endangered,107605000
2016,2016,CR,Critically Endangered,91353335
2012,2011,CR,Critically Endangered,199771
2020,2013,CR,Critically Endangered,177593
2014,2013,CR,Critically Endangered,177593
2008,2008,CR,Critically Endangered,61708
2006,2006,CR,Critically Endangered,61708
2008,2008,CR,Critically Endangered,61709
2006,2006,CR,Critically Endangered,61709
2008,2008,CR,Critically Endangered,61710
2006,2006,CR,Critically Endangered,61710
2008,2008,CR,Critically Endangered,61712
2006,2006,CR,Critically Endangered,61712
2014,2012,CR,Critically Endangered,196707
2019,2018,CR,Critically Endangered,12696
1996,1996,VU,Vulnerable,12696
1994,1994,K,Insufficiently Known,12696
1990,1990,K,Insufficiently Known,12696
1988,1988,K,Insufficiently Known,12696
1986,1986,K,Insufficiently Known,12696
1982,1982,K,Insufficiently Known,12696
2010,2009,CR,Critically Endangered,156038
2019,2018,CR,Critically Endangered,136497
2014,2013,EN,Endangered,136497
2008,2008,NT,Near Threatened,136497
2019,2019,CR,Critically Endangered,12763
2014,2013,CR,Critically Endangered,12763
2008,2008,EN,Endangered,12763
1996,1996,LR/nt,Lower Risk/near threatened,12763
2019,2019,CR,Critically Endangered,12764
2014,2013,CR,Critically Endangered,12764
2008,2008,EN,Endangered,12764
1996,1996,LR/nt,Lower Risk/near threatened,12764
2020,2020,CR,Critically Endangered,55247
2004,2004,CR,Critically Endangered,55247
2020,2020,CR,Critically Endangered,190995
2013,2012,DD,Data Deficient,190995
2019,2018,CR,Critically Endangered,12774
2000,2000,EN,Endangered,12774
1996,1996,VU,Vulnerable,12774
1994,1994,V,Vulnerable,12774
1990,1990,K,Insufficiently Known,12774
1988,1988,K,Insufficiently Known,12774
1986,1986,K,Insufficiently Known,12774
1982,1982,K,Insufficiently Known,12774
2017,2016,CR,Critically Endangered,57448
2008,2008,CR,Critically Endangered,57448
2004,2004,CR,Critically Endangered,57448
2016,2016,CR,Critically Endangered,57509
2008,2008,CR,Critically Endangered,57509
2004,2004,CR,Critically Endangered,57509
2017,2016,CR,Critically Endangered,57536
2008,2008,DD,Data Deficient,57536
2004,2004,DD,Data Deficient,57536
2017,2016,CR,Critically Endangered,103167440
2021,2021,CR,Critically Endangered,194591468
2021,2021,CR,Critically Endangered,195280222
2012,2012,CR,Critically Endangered,12803
1996,1996,CR,Critically Endangered,12803
1994,1994,E,Endangered,12803
1996,1996,CR,Critically Endangered,12802
1994,1994,I,Indeterminate,12802
2010,2007,CR,Critically Endangered,184701
2009,2008,CR,Critically Endangered,168214
2009,2008,CR,Critically Endangered,168215
2013,2012,CR,Critically Endangered,16391176
2021,2017,CR,Critically Endangered,176194
2011,2010,CR,Critically Endangered,176194
2016,2015,CR,Critically Endangered,12820
2008,2008,CR,Critically Endangered,12820
1996,1996,CR,Critically Endangered,12820
2017,2017,CR,Critically Endangered,12828
2013,2008,CR,Critically Endangered,12828
2008,2008,CR,Critically Endangered,12828
2000,2000,EN,Endangered,12828
1996,1996,EN,Endangered,12828
1994,1994,E,Endangered,12828
1990,1990,E,Endangered,12828
1988,1988,E,Endangered,12828
1986,1986,E,Endangered,12828
1982,1982,E,Endangered,12828
2012,2012,CR,Critically Endangered,18961
1996,1996,DD,Data Deficient,18961
1994,1994,I,Indeterminate,18961
2012,2012,CR,Critically Endangered,18980
1996,1996,DD,Data Deficient,18980
1994,1994,I,Indeterminate,18980
2011,2010,CR,Critically Endangered,155688
2010,2010,CR,Critically Endangered,156040
2007,2007,CR,Critically Endangered,63844
2021,2021,CR,Critically Endangered,195991709
2020,2018,CR,Critically Endangered,139427386
2020,2018,CR,Critically Endangered,12876
2000,2000,CR,Critically Endangered,12876
1996,1996,LR/lc,Lower Risk/least concern,12876
1994,1994,K,Insufficiently Known,12876
1990,1990,K,Insufficiently Known,12876
1988,1988,K,Insufficiently Known,12876
2021,2018,CR,Critically Endangered,39613
2000,2000,EN,Endangered,39613
2021,2018,CR,Critically Endangered,15026
2000,2000,EN,Endangered,15026
1996,1996,LR/nt,Lower Risk/near threatened,15026
1996,1996,CR,Critically Endangered,12880
1994,1994,Ex,Extinct,12880
1996,1996,CR,Critically Endangered,12881
1994,1994,Ex,Extinct,12881
2018,2018,CR,Critically Endangered,61027
2017,2006,VU,Vulnerable,61027
2006,2006,VU,Vulnerable,61027
2014,2012,CR,Critically Endangered,196717
2014,2012,CR,Critically Endangered,196716
2014,2013,CR,Critically Endangered,5660
1996,1996,DD,Data Deficient,5660
1994,1994,V,Vulnerable,5660
1990,1990,I,Indeterminate,5660
1988,1988,I,Indeterminate,5660
1986,1986,I,Indeterminate,5660
1982,1982,I,Indeterminate,5660
2000,2000,CR,Critically Endangered,12928
1996,1996,CR,Critically Endangered,12928
2000,2000,CR,Critically Endangered,12929
1996,1996,CR,Critically Endangered,12929
2012,2012,CR,Critically Endangered,12930
1996,1996,EN,Endangered,12930
2017,2016,CR,Critically Endangered,15771
1996,1996,VU,Vulnerable,15771
2017,2017,CR,Critically Endangered,97213213
2015,2014,CR,Critically Endangered,19199482
2014,2014,CR,Critically Endangered,19199482
2020,2019,CR,Critically Endangered,12953
1996,1996,EX,Extinct,12953
1994,1994,Ex?,Extinct?,12953
1990,1990,Ex?,Extinct?,12953
1988,1988,Ex?,Extinct?,12953
1986,1986,Ex?,Extinct?,12953
2020,2019,CR,Critically Endangered,12954
2006,2006,CR,Critically Endangered,12954
1996,1996,EN,Endangered,12954
1994,1994,I,Indeterminate,12954
1990,1990,I,Indeterminate,12954
1988,1988,I,Indeterminate,12954
1986,1986,I,Indeterminate,12954
2020,2019,CR,Critically Endangered,59740
2006,2006,CR,Critically Endangered,59740
2020,2019,CR,Critically Endangered,59741
2006,2006,CR,Critically Endangered,59741
2020,2019,CR,Critically Endangered,12958
1996,1996,VU,Vulnerable,12958
1994,1994,I,Indeterminate,12958
1990,1990,I,Indeterminate,12958
1988,1988,I,Indeterminate,12958
1986,1986,I,Indeterminate,12958
2020,2019,CR,Critically Endangered,141750375
1996,1996,CR,Critically Endangered,12973
1996,1996,CR,Critically Endangered,12976
2020,2018,CR,Critically Endangered,124919188
2020,2019,CR,Critically Endangered,55567
2004,2004,CR,Critically Endangered,55567
2020,2019,CR,Critically Endangered,55579
2015,2015,EN,Endangered,55579
2004,2004,EN,Endangered,55579
2020,2019,CR,Critically Endangered,55592
2004,2004,CR,Critically Endangered,55592
2021,2019,CR,Critically Endangered,78519396
2016,2016,CR,Critically Endangered,48101780
2020,2019,CR,Critically Endangered,78520054
2020,2019,CR,Critically Endangered,195408
1996,1996,CR,Critically Endangered,13014
1994,1994,E,Endangered,13014
2018,2018,CR,Critically Endangered,61112
2006,2006,VU,Vulnerable,61112
2018,2018,CR,Critically Endangered,61121
2006,2006,VU,Vulnerable,61121
2010,2008,CR,Critically Endangered,184594
2020,2019,CR,Critically Endangered,165406
2010,2006,LC,Least Concern,165406
2009,2006,LC,Least Concern,165406
2019,2017,CR,Critically Endangered,13048
2008,2008,CR,Critically Endangered,13048
1996,1996,LR/lc,Lower Risk/least concern,13048
2013,2013,CR,Critically Endangered,135993
2008,2008,NT,Near Threatened,135993
2009,2009,CR,Critically Endangered,158610
2013,2013,CR,Critically Endangered,46086107
2014,2013,CR,Critically Endangered,20593631
2010,2007,CR,Critically Endangered,184488
2010,2007,CR,Critically Endangered,184615
2014,2013,CR,Critically Endangered,20593734
2014,2013,CR,Critically Endangered,20593737
2014,2013,CR,Critically Endangered,20593649
2014,2013,CR,Critically Endangered,189361
2011,2011,DD,Data Deficient,189361
2011,2010,CR,Critically Endangered,155737
2011,2010,CR,Critically Endangered,155561
2010,2007,CR,Critically Endangered,184688
2021,2021,CR,Critically Endangered,173833048
2020,2019,CR,Critically Endangered,13055
1996,1996,DD,Data Deficient,13055
1994,1994,R,Rare,13055
2020,2019,CR,Critically Endangered,161082932
2020,2019,CR,Critically Endangered,13060
1996,1996,DD,Data Deficient,13060
1994,1994,R,Rare,13060
2020,2019,CR,Critically Endangered,161098833
2020,2019,CR,Critically Endangered,161098872
2020,2019,CR,Critically Endangered,161099045
2020,2019,CR,Critically Endangered,161100016
2020,2019,CR,Critically Endangered,161100233
2020,2019,CR,Critically Endangered,13070
1996,1996,VU,Vulnerable,13070
1994,1994,V,Vulnerable,13070
2020,2019,CR,Critically Endangered,13072
1996,1996,VU,Vulnerable,13072
1994,1994,R,Rare,13072
2020,2019,CR,Critically Endangered,161111171
2019,2019,CR,Critically Endangered,123321483
2019,2019,CR,Critically Endangered,123321496
2020,2019,CR,Critically Endangered,161111219
2020,2019,CR,Critically Endangered,161111673
2020,2019,CR,Critically Endangered,66182942
2020,2019,CR,Critically Endangered,66182938
2010,2007,CR,Critically Endangered,184720
2010,2008,CR,Critically Endangered,155775
2019,2019,CR,Critically Endangered,22680482
2018,2016,CR,Critically Endangered,22680482
2016,2016,CR,Critically Endangered,22680482
2015,2015,CR,Critically Endangered,22680482
2013,2013,CR,Critically Endangered,22680482
2012,2012,CR,Critically Endangered,22680482
2010,2010,CR,Critically Endangered,22680482
2009,2009,CR,Critically Endangered,22680482
2008,2008,CR,Critically Endangered,22680482
2006,2006,CR,Critically Endangered,22680482
2004,2004,CR,Critically Endangered,22680482
2000,2000,CR,Critically Endangered,22680482
1996,1996,CR,Critically Endangered,22680482
1994,1994,CR,Critically Endangered,22680482
1988,1988,T,Threatened,22680482
2021,2021,CR,Critically Endangered,13162
2008,2008,EN,Endangered,13162
1996,1996,EN,Endangered,13162
2021,2019,CR,Critically Endangered,149167955
2021,2019,CR,Critically Endangered,149168021
2021,2019,CR,Critically Endangered,149165412
2021,2019,CR,Critically Endangered,175944635
2021,2019,CR,Critically Endangered,175944666
2021,2019,CR,Critically Endangered,149164820
2016,2015,CR,Critically Endangered,54890
2004,2004,EN,Endangered,54890
2021,2020,CR,Critically Endangered,22703477
2018,2018,CR,Critically Endangered,22703477
2016,2016,CR,Critically Endangered,22703477
2013,2013,CR,Critically Endangered,22703477
2012,2012,CR,Critically Endangered,22703477
2010,2010,CR,Critically Endangered,22703477
2009,2009,CR,Critically Endangered,22703477
2008,2008,CR,Critically Endangered,22703477
2006,2006,CR,Critically Endangered,22703477
2005,2005,CR,Critically Endangered,22703477
2004,2004,CR,Critically Endangered,22703477
2000,2000,CR,Critically Endangered,22703477
1996,1996,CR,Critically Endangered,22703477
1994,1994,CR,Critically Endangered,22703477
1988,1988,T,Threatened,22703477
2020,2017,CR,Critically Endangered,13215
2008,2008,EN,Endangered,13215
1996,1996,CR,Critically Endangered,13215
1994,1994,E,Endangered,13215
1990,1990,E,Endangered,13215
1988,1988,E,Endangered,13215
1986,1986,E,Endangered,13215
1982,1982,E,Endangered,13215
2020,2017,CR,Critically Endangered,13217
2018,2017,CR,Critically Endangered,13217
2008,2008,CR,Critically Endangered,13217
1996,1996,CR,Critically Endangered,13217
1994,1994,E,Endangered,13217
1990,1990,E,Endangered,13217
1988,1988,E,Endangered,13217
1986,1986,E,Endangered,13217
1982,1982,E,Endangered,13217
2019,2017,CR,Critically Endangered,13218
2008,2008,CR,Critically Endangered,13218
1996,1996,CR,Critically Endangered,13218
1994,1994,E,Endangered,13218
1990,1990,E,Endangered,13218
1988,1988,E,Endangered,13218
1986,1986,E,Endangered,13218
1982,1982,E,Endangered,13218
1996,1996,CR,Critically Endangered,17080
1994,1994,I,Indeterminate,17080
1990,1990,I,Indeterminate,17080
1988,1988,I,Indeterminate,17080
1986,1986,I,Indeterminate,17080
1982,1982,I,Indeterminate,17080
2016,2016,CR,Critically Endangered,17081
1996,1996,EN,Endangered,17081
1994,1994,I,Indeterminate,17081
1990,1990,I,Indeterminate,17081
1988,1988,I,Indeterminate,17081
1986,1986,I,Indeterminate,17081
1982,1982,I,Indeterminate,17081
1996,1996,CR,Critically Endangered,13238
2011,2010,CR,Critically Endangered,172496
2018,2018,CR,Critically Endangered,58052741
